ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ,มูลค่า
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาแข้งไก่,16.00,601.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาสีกุน,314.00,"11,270.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาสีกุนตาโต,64.00,"3,001.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลากุเรา,8.00,987.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาหลังเขียว,500.00,"8,540.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลากะตัก,855.00,"15,818.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลากระบอก,8.00,989.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาจะละเม็ดดำ,48.00,"7,931.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาจะละเม็ดขาว,4.00,"1,261.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาน้ำดอกไม้,173.00,"10,398.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาจวด,132.00,"5,662.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาทรายแดง,204.00,"8,265.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาทรายขาว,44.00,"1,433.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาปากคม,118.00,"3,675.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาดาบเงิน,84.00,"6,741.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลากะพงแดง,49.00,"6,802.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาตาโต,130.00,"5,568.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลากดทะเล,5.00,276.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาฉลาม,4.00,243.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลายอดจาก,8.00,366.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเก๋า,4.00,712.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเลยหน้าดิน,"1,163.00","33,940.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเลยผิวน้ำ,203.00,"5,924.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปลาเป็ด,"5,916.00","50,283.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,กั้งไข่,1.00,77.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกกล้วย,"1,797.00","389,019.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกกระดอง,82.00,"13,006.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หมึกหอม,61.00,"13,408.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หอยเชลล์,5.00,604.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,ปูอื่น ๆ,10.00,"1,381.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,หอยอื่น ๆ,1.00,67.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อ่าวไทย,สัตว์น้ำอื่น ๆ,4.00,322.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทู,58.00,"3,974.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาลัง,85.00,"5,543.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาอินทรี,38.00,"6,018.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาดาบลาว,18.00,985.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาโอลาย,2.00,98.00
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาทูแขก,160.00,"4,872.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาแข้งไก่,41.00,"1,538.00"
2565,เมษายน,พาณิชย์,อวนลากคู่,ตั้งแต่ 60 ตันกรอส ถึงน้อยกว่า 150 ตันกรอส,อันดามัน,ปลาสีกุน,213.00,"7,645.00"
